supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
900,61.2,12.900000000000002,0.00019999999999999998,0.00017999999999999998,"[4.0, 8.0]",30.960542400560954,7.999999999999986,30.030542187315476,30.1281177000807,1.9298550240557226,0.4651814815515922,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,29.03068737650523,30.960542400560954,True
900,61.2,12.75,0.000225,0.00015,"[4.0, 8.0]",33.42629808869713,7.999999999999986,32.432832601205284,32.59391634571426,1.9836548705522006,0.5104712176506001,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.44264321814493,33.42629808869713,True
900,61.2,11.200000000000003,0.00025,0.00031999999999999997,"[4.0, 8.0]",30.75305277476662,6.89999999999999,29.917489533406535,30.04421373548272,2.0297272046251074,0.6398206738889619,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.72332557014151,30.75305277476662,True
900,61.2,12.75,0.00025,0.00011999999999999999,"[4.0, 8.0]",31.018349099161355,7.999999999999986,29.94899886949931,30.186369172630823,2.047717714759891,0.4863769879092292,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.970631384401464,31.018349099161355,True
900,61.2,12.8,0.000225,0.00015,"[4.0, 8.0]",32.955012418802184,7.999999999999986,31.915060902022432,32.135399456586036,2.056998840446038,0.4829446982566521,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.898013578356146,32.955012418802184,True
900,61.2,12.7,0.000225,0.00015,"[4.0, 8.0]",33.67195545445738,7.999999999999986,32.74749983535779,32.890733171541335,2.0912379161933075,0.5476200696454564,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.580717538264075,33.67195545445738,True
900,61.2,12.950000000000003,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",34.5289552532263,7.999999999999986,33.593059314532894,33.83799929492257,2.1049297427973244,0.4857533339128857,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.424025510428976,34.5289552532263,True
900,61.2,12.7,0.00019999999999999998,0.00017999999999999998,"[4.0, 8.0]",32.8734063587754,5.899999999999993,32.20125080874908,32.34492892137961,2.105250965489013,0.5430311830976982,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.768155393286385,32.8734063587754,True
900,61.2,12.950000000000003,0.00019999999999999998,0.00017999999999999998,"[4.0, 8.0]",29.96902639611903,4.1,28.92941447518803,28.922708867882875,2.1234889942564195,0.5443698663471522,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,27.84553740186261,29.96902639611903,True
900,61.2,12.900000000000002,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",35.17821067721506,7.999999999999986,34.2849749968889,34.42265880150909,2.1236825103424763,0.5453034472686258,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.054528166872586,35.17821067721506,True
900,61.2,13.000000000000004,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",33.57506169655066,7.999999999999986,32.620279384765915,32.784596933019444,2.1246566976017363,0.4614427073115926,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.450404998948926,33.57506169655066,True
900,61.2,12.850000000000001,0.000225,0.00015,"[4.0, 8.0]",32.57330585892174,7.999999999999986,31.49082734140128,31.65811572991306,2.1280630379649814,0.49193286668385844,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.44524282095676,32.57330585892174,True
900,61.2,12.8,0.00025,0.00011999999999999999,"[4.0, 8.0]",30.438587229573713,7.999999999999986,29.32049068462548,29.413072812710638,2.1349429327833533,0.5174817107497166,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.30364429679036,30.438587229573713,True
900,61.2,13.050000000000004,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",32.53874257066366,7.999999999999986,31.56693761849262,31.60247451974312,2.1544627247020998,0.4977848616039523,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.384279845961558,32.53874257066366,True
900,61.2,11.150000000000002,0.00025,0.00031999999999999997,"[4.0, 8.0]",33.68531027482869,6.89999999999999,32.82163096644644,32.94629545991297,2.1593775633459487,0.5919460072717304,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.52593271148274,33.68531027482869,True
900,61.2,11.05,0.00025,0.00029,"[4.0, 8.0]",33.43396716241894,6.69999999999999,32.5775932244653,32.69540898218619,2.177624141318784,0.5811593299497765,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.256343021100154,33.43396716241894,True
900,61.2,12.900000000000002,0.000225,0.00015,"[4.0, 8.0]",31.765139022200394,7.999999999999986,30.666797880272664,30.748711738184987,2.1933183712914186,0.5314234833718248,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,29.571820650908975,31.765139022200394,True
900,61.2,12.850000000000001,0.00019999999999999998,0.00015,"[4.0, 8.0]",27.186619863700283,4.1,26.0269793372251,26.047694994057228,2.207880797317305,0.5771104557669685,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,24.97873906638298,27.186619863700283,True
900,61.2,11.0,0.00025,0.00025,"[4.0, 8.0]",26.024781074272457,7.7999999999999865,25.09900449146593,25.195843036800586,2.2188788524660588,0.6853961706637292,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,23.8059022218064,26.024781074272457,True
900,61.2,13.000000000000004,0.00019999999999999998,0.00025,"[4.0, 8.0]",35.67587953678228,7.999999999999986,34.755473798030316,34.861709756806476,2.2255830103893715,0.5420018751061132,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.45029652639291,35.67587953678228,True
