pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
15-4-15,1200,81.6,12.799999999999994,0.00045,0.00029,"[4.0, 8.0]",23.376609964751353,6.5,5.346195320420872,0.7148905180172543,23.618088358927395,7.804294750683665,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(6.5, 6.5)]",0.5,True,-0.24147839417604033,23.376609964751353,False
15-4-15,900,61.2,13.399999999999991,0.00035,0.00021999999999999998,"[4.0, 8.0]",21.003238117686376,5.5,2.591200320843173,0.529079608582532,21.257105490822564,6.518402144080343,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(5.5, 5.5)]",0.5,True,-0.2538673731361867,21.003238117686376,False
15-4-15,900,61.2,12.999999999999993,0.00025,0.00029,"[4.0, 8.0]",23.431361507158446,5.5,3.255447770002988,0.3840945721293556,23.69349253198985,7.288662227469281,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(5.5, 5.5)]",0.5,True,-0.2621310248314049,23.431361507158446,False
15-4-15,900,61.2,13.399999999999991,0.00025,0.00029,"[4.0, 8.0]",17.3898013146314,5.5,2.1770090358419187,0.34911606770210646,17.6558524391681,5.391078637526719,0.1111111111111111,0.1111111111111111,0.0,"[(5.5, 5.5)]",0.5,True,-0.2660511245367022,17.3898013146314,False
15-4-15,1600,108.8,12.799999999999994,0.00045,0.00021999999999999998,"[4.0, 8.0]",24.506075730357804,8.0,3.1904098620631682,0.4748884201091658,24.77221610973843,7.580959160618533,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(8.0, 8.0)]",0.5,True,-0.2661403793806277,24.506075730357804,False
15-4-15,900,61.2,12.599999999999994,0.00035,0.00021999999999999998,"[4.0, 8.0]",18.708046262775905,6.0,2.1707740606188337,0.0017397861113922634,18.996531462226372,5.853791386454524,0.1111111111111111,0.1111111111111111,0.0,"[(6.0, 6.0)]",0.5,True,-0.2884851994504662,18.708046262775905,False
15-4-15,900,61.2,13.399999999999991,0.00045,0.00029,"[4.0, 8.0]",21.979286303745596,5.5,6.643060099991918,1.4362198566500477,22.269869202131268,8.102734028276478,0.2222222222222222,0.1111111111111111,0.1111111111111111,"[(5.5, 5.5)]",0.5,True,-0.2905828983856723,21.979286303745596,False
15-4-15,1200,81.6,12.799999999999994,0.00025,0.00021999999999999998,"[4.0, 8.0]",18.21854729081695,7.0,2.192362313683689,0.3202535475825303,18.52640965694288,5.672783364157689,0.1111111111111111,0.1111111111111111,0.0,"[(7.0, 7.0)]",0.5,True,-0.307862366125931,18.21854729081695,False
15-4-15,2200,149.6,11.0,0.00045,0.00015,"[4.0, 8.0]",20.124708458387918,5.5,2.896173803373024,0.575870587090938,20.447027964302084,6.120478320372657,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(5.5, 5.5)]",0.5,True,-0.3223195059141662,20.124708458387918,False
15-4-15,900,61.2,12.799999999999994,0.00035,0.00021999999999999998,"[4.0, 8.0]",17.35781000171021,5.5,3.4376749223605714,0.35498132113962755,17.72483940114598,5.7053322782645255,0.1111111111111111,0.1111111111111111,0.0,"[(5.5, 5.5)]",0.5,True,-0.3670293994357713,17.35781000171021,False
15-4-15,1600,108.8,12.599999999999994,0.00025,0.00029,"[4.0, 8.0]",26.770927387279958,8.0,4.401828609858089,0.3412901020131035,27.156697410362575,8.397156772932469,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(8.0, 8.0)]",0.5,True,-0.3857700230826183,26.770927387279958,False
15-4-15,1600,108.8,12.599999999999994,0.00035,0.00021999999999999998,"[4.0, 8.0]",25.45630840415349,8.0,4.785455517291776,0.31377158338412875,25.89190844143123,8.19471662851037,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(8.0, 8.0)]",0.5,True,-0.43560003727774105,25.45630840415349,False
