gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
1.5130075187969922,0.12306770994857241,0.6177980889236396,0.9816544297844809,1.238929064559025
1.5631077694235587,0.12449583508998294,0.6249909048629283,0.9931433280107631,1.2535033663939634
1.613208020050125,0.12594053733808655,0.6322680484450011,1.0047690514236414,1.2682539070107905
1.6633082706766915,0.12740200927506015,0.6396305289896067,1.0165333138290706,1.2831829897980942
1.713408521303258,0.12888044572607138,0.6470793686279734,1.0284378534986862,1.2982929544150625
1.7635087719298244,0.13037604378560724,0.6546156024909975,1.0404844336231742,1.3135861775756248
1.8136090225563908,0.13188900284411065,0.6622402789010531,1.0526748427773889,1.3290650738561685
1.8637092731829572,0.1334195246149449,0.6699544595675083,1.0650108953975865,1.3447320965277467
1.9138095238095236,0.13496781316167183,0.6777592197860836,1.0774944322712032,1.3605897384137
1.96390977443609,0.13653407492567127,0.6856556486421006,1.090127321039604,1.3766405327736604
2.0140100250626563,0.138118518754084,0.6936448492177788,1.1029114567142297,1.3928870542149703
2.0641102756892225,0.13972135592809504,0.7017279388036496,1.115848762206633,1.40933191963255
2.114210526315789,0.14134280019155382,0.7099060491142253,1.1289411888728598,1.425977789178357
2.1643107769423553,0.1429830677799505,0.7181803265080287,1.1421907170726806,1.4428273672615712
2.214411027568922,0.14464237744972472,0.7265519322121039,1.155599356744216,1.4598834035807235
2.264511278195488,0.1463209505079499,0.7350220425511362,1.1691691479944641,1.47714869418905
2.314611528822055,0.14801901084235636,0.7435918491813089,1.1829021617063207,1.4946260825943765
2.364711779448621,0.14973678495173753,0.7522625593290257,1.1968005001626671,1.5123184608949347
2.414812030075187,0.15147450197670898,0.7610353960346501,1.210866297688152,1.530228770952564
2.464912280701754,0.15323239373085112,0.7699115984013774,1.2251017213092874,1.5483600056048088
2.51501253132832,0.155010694732224,0.7788924218494295,1.2395089714335419,1.56671520991751
2.5651127819548867,0.15680964223527274,0.7879791383756775,1.25409028254811,1.585297482479557
