freq_GHz,S21_db_engineered,k_star_engineered_rad
14.938,-3.03184555484e-12,0.00119728130476
14.94,-3.00870169565e-12,0.00119801028973
14.942,-2.98555783645e-12,0.0011987392747
14.944,-2.96241397725e-12,0.00119946825967
14.946,-2.93927011805e-12,0.00120019724464
14.948,-2.91612625886e-12,0.00120092622962
14.95,-2.89298239966e-12,0.00120165521459
14.952,-2.86983854046e-12,0.00120238419956
14.954,-2.84669468127e-12,0.00120311318453
14.956,-2.82355082207e-12,0.0012038421695
14.958,-2.80040696287e-12,0.00120457115447
14.96,-2.77726310367e-12,0.00120530013945
14.962,-2.75411924448e-12,0.00120602912442
14.964,-2.73097538528e-12,0.00120675810939
14.966,-2.70783152608e-12,0.00120748709436
14.968,-2.68468766688e-12,0.00120821607933
14.97,-2.66154380769e-12,0.00120894506431
14.972,-2.63839994849e-12,0.00120967404928
14.974,-2.61525608929e-12,0.00121040303425
14.976,-2.5921122301e-12,0.00121113201922
14.978,-2.5689683709e-12,0.00121186100419
14.98,-2.5458245117e-12,0.00121258998916
14.982,-2.5226806525e-12,0.00121331897414
14.984,-2.49953679331e-12,0.00121404795911
14.986,-2.47639293411e-12,0.00121477694408
14.988,-2.45324907491e-12,0.00121550592905
14.99,-2.43010521571e-12,0.00121623491402
14.992,-2.40696135652e-12,0.00121696389899
14.994,-2.38381749732e-12,0.00121769288397
14.996,-2.36067363812e-12,0.00121842186894
14.998,-2.33752977893e-12,0.00121915085391
15,-2.31438591973e-12,0.00121987983888
15.002,-2.33752977893e-12,0.00122059341207
15.004,-2.36067363812e-12,0.00122130698526
15.006,-2.38381749732e-12,0.00122202055845
15.008,-2.40696135652e-12,0.00122273413165
15.01,-2.43010521571e-12,0.00122344770484
15.012,-2.45324907491e-12,0.00122416127803
15.014,-2.47639293411e-12,0.00122487485122
15.016,-2.49953679331e-12,0.00122558842441
15.018,-2.5226806525e-12,0.0012263019976
15.02,-2.5458245117e-12,0.00122701557079
15.022,-2.5689683709e-12,0.00122772914398
15.024,-2.5921122301e-12,0.00122844271717
15.026,-2.61525608929e-12,0.00122915629036
15.028,-2.63839994849e-12,0.00122986986356
15.03,-2.66154380769e-12,0.00123058343675
15.032,-2.68468766688e-12,0.00123129700994
15.034,-2.70783152608e-12,0.00123201058313
15.036,-2.73097538528e-12,0.00123272415632
15.038,-2.75411924448e-12,0.00123343772951
15.04,-2.77726310367e-12,0.0012341513027
15.042,-2.80040696287e-12,0.00123486487589
15.044,-2.82355082207e-12,0.00123557844908
15.046,-2.84669468127e-12,0.00123629202227
15.048,-2.86983854046e-12,0.00123700559547
15.05,-2.89298239966e-12,0.00123771916866
15.052,-2.91612625886e-12,0.00123843274185
15.054,-2.93927011805e-12,0.00123914631504
15.056,-2.96241397725e-12,0.00123985988823
15.058,-2.98555783645e-12,0.00124057346142
15.06,-3.00870169565e-12,0.00124128703461
15.062,-3.03184555484e-12,0.0012420006078
15.064,-3.05498941404e-12,0.00124271418099
15.066,-3.07813327324e-12,0.00124342775418
15.068,-3.10127713244e-12,0.00124414132737
15.07,-3.12442099163e-12,0.00124485490057
15.072,-3.14756485083e-12,0.00124556847376
15.074,-3.17070871003e-12,0.00124628204695
15.076,-3.19385256922e-12,0.00124699562014
15.078,-3.21699642842e-12,0.00124770919333
15.08,-3.24014028762e-12,0.00124842276652
15.082,-3.26328414682e-12,0.00124913633971
15.084,-3.28642800601e-12,0.0012498499129
15.086,-3.30957186521e-12,0.00125056348609
15.088,-3.33271572441e-12,0.00125127705928
15.09,-3.35585958361e-12,0.00125199063248
15.092,-3.3790034428e-12,0.00125270420567
15.094,-3.402147302e-12,0.00125341777886
15.096,-3.4252911612e-12,0.00125413135205
15.098,-3.44843502039e-12,0.00125484492524
15.1,-3.47157887959e-12,0.00125555849843
15.102,-3.49472273879e-12,0.00125627207162
15.104,-3.51786659799e-12,0.00125698564481
15.106,-3.54101045718e-12,0.001257699218
15.108,-3.56415431638e-12,0.00125841279119
15.11,-3.58729817558e-12,0.00125912636439
15.112,-3.61044203478e-12,0.00125983993758
15.114,-3.63358589397e-12,0.00126055351077
15.116,-3.65672975317e-12,0.00126126708396
15.118,-3.67987361237e-12,0.00126198065715
15.12,-3.70301747156e-12,0.00126269423034
15.122,-3.72616133076e-12,0.00126340780353
15.124,-3.74930518996e-12,0.00126412137672
15.126,-3.77244904916e-12,0.00126483494991
15.128,-3.79559290835e-12,0.0012655485231
15.13,-3.81873676755e-12,0.00126626209629
15.132,-3.84188062675e-12,0.00126697566949
15.134,-3.86502448595e-12,0.00126768924268
15.136,-3.88816834514e-12,0.00126840281587
15.138,-3.91131220434e-12,0.00126911638906
15.14,-3.93445606354e-12,0.00126982996225
15.142,-3.95759992273e-12,0.00127054353544
15.144,-3.98074378193e-12,0.00127125710863
15.146,-4.00388764113e-12,0.00127197068182
15.148,-4.02703150033e-12,0.00127268425501
15.15,-4.05017535952e-12,0.0012733978282
15.152,-4.07331921872e-12,0.0012741114014
15.154,-4.09646307792e-12,0.00127482497459
15.156,-4.11960693712e-12,0.00127553854778
15.158,-4.14275079631e-12,0.00127625212097
15.16,-4.16589465551e-12,0.00127696569416
15.162,-4.18903851471e-12,0.00127767926735
15.164,-4.2121823739e-12,0.00127839284054
15.166,-4.2353262331e-12,0.00127910641373
15.168,-4.2584700923e-12,0.00127981998692
15.17,-4.2816139515e-12,0.00128053356011
15.172,-4.30475781069e-12,0.0012812471333
15.174,-4.32790166989e-12,0.0012819607065
15.176,-4.35104552909e-12,0.00128267427969
15.178,-4.37418938829e-12,0.00128338785288
15.18,-4.39733324748e-12,0.00128410142607
15.182,-4.42047710668e-12,0.00128481499926
15.184,-4.44362096588e-12,0.00128552857245
15.186,-4.46676482507e-12,0.00128624214564
15.188,-4.48990868427e-12,0.00128695571883
15.19,-4.51305254347e-12,0.00128766929202
15.192,-4.53619640267e-12,0.00128838286521
15.194,-4.55934026186e-12,0.00128909643841
15.196,-4.58248412106e-12,0.0012898100116
15.198,-4.60562798026e-12,0.00129052358479
15.2,-4.62877183946e-12,0.00129123715798
15.202,-4.62877183946e-12,0.00129194119522
15.204,-4.62877183946e-12,0.00129264523245
15.206,-4.62877183946e-12,0.00129334926969
15.208,-4.62877183946e-12,0.00129405330693
15.21,-4.62877183946e-12,0.00129475734416
15.212,-4.62877183946e-12,0.0012954613814
15.214,-4.62877183946e-12,0.00129616541864
15.216,-4.62877183946e-12,0.00129686945588
15.218,-4.62877183946e-12,0.00129757349311
15.22,-4.62877183946e-12,0.00129827753035
15.222,-4.62877183946e-12,0.00129898156759
15.224,-4.62877183946e-12,0.00129968560482
15.226,-4.62877183946e-12,0.00130038964206
15.228,-4.62877183946e-12,0.0013010936793
15.23,-4.62877183946e-12,0.00130179771654
15.232,-4.62877183946e-12,0.00130250175377
15.234,-4.62877183946e-12,0.00130320579101
15.236,-4.62877183946e-12,0.00130390982825
15.238,-4.62877183946e-12,0.00130461386548
15.24,-4.62877183946e-12,0.00130531790272
15.242,-4.62877183946e-12,0.00130602193996
15.244,-4.62877183946e-12,0.0013067259772
15.246,-4.62877183946e-12,0.00130743001443
15.248,-4.62877183946e-12,0.00130813405167
15.25,-4.62877183946e-12,0.00130883808891
15.252,-4.62877183946e-12,0.00130954212615
15.254,-4.62877183946e-12,0.00131024616338
15.256,-4.62877183946e-12,0.00131095020062
15.258,-4.62877183946e-12,0.00131165423786
15.26,-4.62877183946e-12,0.00131235827509
15.262,-4.62877183946e-12,0.00131306231233
15.264,-4.62877183946e-12,0.00131376634957
15.266,-4.62877183946e-12,0.00131447038681
15.268,-4.62877183946e-12,0.00131517442404
15.27,-4.62877183946e-12,0.00131587846128
15.272,-4.62877183946e-12,0.00131658249852
15.274,-4.62877183946e-12,0.00131728653575
15.276,-4.62877183946e-12,0.00131799057299
15.278,-4.62877183946e-12,0.00131869461023
15.28,-4.62877183946e-12,0.00131939864747
15.282,-4.62877183946e-12,0.0013201026847
15.284,-4.62877183946e-12,0.00132080672194
15.286,-4.62877183946e-12,0.00132151075918
15.288,-4.62877183946e-12,0.00132221479641
15.29,-4.62877183946e-12,0.00132291883365
15.292,-4.62877183946e-12,0.00132362287089
15.294,-4.62877183946e-12,0.00132432690813
15.296,-4.62877183946e-12,0.00132503094536
15.298,-4.62877183946e-12,0.0013257349826
15.3,-4.62877183946e-12,0.00132643901984
15.302,-4.62877183946e-12,0.00132714305707
15.304,-4.62877183946e-12,0.00132784709431
15.306,-4.62877183946e-12,0.00132855113155
15.308,-4.62877183946e-12,0.00132925516879
15.31,-4.62877183946e-12,0.00132995920602
15.312,-4.62877183946e-12,0.00133066324326
15.314,-4.62877183946e-12,0.0013313672805
15.316,-4.62877183946e-12,0.00133207131774
15.318,-4.62877183946e-12,0.00133277535497
15.32,-4.62877183946e-12,0.00133347939221
15.322,-4.62877183946e-12,0.00133418342945
15.324,-4.62877183946e-12,0.00133488746668
15.326,-4.62877183946e-12,0.00133559150392
15.328,-4.62877183946e-12,0.00133629554116
15.33,-4.62877183946e-12,0.0013369995784
15.332,-4.62877183946e-12,0.00133770361563
15.334,-4.62877183946e-12,0.00133840765287
15.336,-4.62877183946e-12,0.00133911169011
15.338,-4.62877183946e-12,0.00133981572734
15.34,-4.62877183946e-12,0.00134051976458
15.342,-4.62877183946e-12,0.00134122380182
15.344,-4.62877183946e-12,0.00134192783906
15.346,-4.62877183946e-12,0.00134263187629
15.348,-4.62877183946e-12,0.00134333591353
15.35,-4.62877183946e-12,0.00134403995077
15.352,-4.62877183946e-12,0.001344743988
15.354,-4.62877183946e-12,0.00134544802524
15.356,-4.62877183946e-12,0.00134615206248
15.358,-4.62877183946e-12,0.00134685609972
15.36,-4.62877183946e-12,0.00134756013695
15.362,-4.62877183946e-12,0.00134826417419
15.364,-4.62877183946e-12,0.00134896821143
15.366,-4.62877183946e-12,0.00134967224866
15.368,-4.62877183946e-12,0.0013503762859
15.37,-4.62877183946e-12,0.00135108032314
15.372,-4.62877183946e-12,0.00135178436038
15.374,-4.62877183946e-12,0.00135248839761
15.376,-4.62877183946e-12,0.00135319243485
15.378,-4.62877183946e-12,0.00135389647209
15.38,-4.62877183946e-12,0.00135460050933
15.382,-4.62877183946e-12,0.00135530454656
15.384,-4.62877183946e-12,0.0013560085838
15.386,-4.62877183946e-12,0.00135671262104
15.388,-4.62877183946e-12,0.00135741665827
15.39,-4.62877183946e-12,0.00135812069551
15.392,-4.62877183946e-12,0.00135882473275
15.394,-4.62877183946e-12,0.00135952876999
15.396,-4.62877183946e-12,0.00136023280722
15.398,-4.62877183946e-12,0.00136093684446
15.4,-4.62877183946e-12,0.0013616408817
15.402,-4.58248412106e-12,0.00136233995923
15.404,-4.53619640267e-12,0.00136303903677
15.406,-4.48990868427e-12,0.00136373811431
15.408,-4.44362096588e-12,0.00136443719185
15.41,-4.39733324748e-12,0.00136513626938
15.412,-4.35104552909e-12,0.00136583534692
15.414,-4.30475781069e-12,0.00136653442446
15.416,-4.2584700923e-12,0.001367233502
15.418,-4.2121823739e-12,0.00136793257953
15.42,-4.16589465551e-12,0.00136863165707
15.422,-4.11960693712e-12,0.00136933073461
15.424,-4.07331921872e-12,0.00137002981215
15.426,-4.02703150033e-12,0.00137072888968
15.428,-3.98074378193e-12,0.00137142796722
15.43,-3.93445606354e-12,0.00137212704476
15.432,-3.88816834514e-12,0.0013728261223
15.434,-3.84188062675e-12,0.00137352519983
15.436,-3.79559290835e-12,0.00137422427737
15.438,-3.74930518996e-12,0.00137492335491
15.44,-3.70301747156e-12,0.00137562243245
15.442,-3.65672975317e-12,0.00137632150998
15.444,-3.61044203478e-12,0.00137702058752
15.446,-3.56415431638e-12,0.00137771966506
15.448,-3.51786659799e-12,0.0013784187426
15.45,-3.47157887959e-12,0.00137911782013
15.452,-3.4252911612e-12,0.00137981689767
15.454,-3.3790034428e-12,0.00138051597521
15.456,-3.33271572441e-12,0.00138121505275
15.458,-3.28642800601e-12,0.00138191413028
15.46,-3.24014028762e-12,0.00138261320782
15.462,-3.19385256922e-12,0.00138331228536
15.464,-3.14756485083e-12,0.0013840113629
15.466,-3.10127713244e-12,0.00138471044043
15.468,-3.05498941404e-12,0.00138540951797
15.47,-3.00870169565e-12,0.00138610859551
15.472,-2.96241397725e-12,0.00138680767305
15.474,-2.91612625886e-12,0.00138750675058
15.476,-2.86983854046e-12,0.00138820582812
15.478,-2.82355082207e-12,0.00138890490566
15.48,-2.77726310367e-12,0.0013896039832
15.482,-2.73097538528e-12,0.00139030306073
15.484,-2.68468766688e-12,0.00139100213827
15.486,-2.63839994849e-12,0.00139170121581
15.488,-2.59211223009e-12,0.00139240029335
15.49,-2.5458245117e-12,0.00139309937088
15.492,-2.49953679331e-12,0.00139379844842
15.494,-2.45324907491e-12,0.00139449752596
15.496,-2.40696135652e-12,0.0013951966035
15.498,-2.36067363812e-12,0.00139589568103
15.5,-2.31438591973e-12,0.00139659475857
15.502,-2.26809820133e-12,0.00139729383611
15.504,-2.22181048294e-12,0.00139799291365
15.506,-2.17552276454e-12,0.00139869199118
15.508,-2.12923504615e-12,0.00139939106872
15.51,-2.08294732775e-12,0.00140009014626
15.512,-2.03665960936e-12,0.0014007892238
15.514,-1.99037189097e-12,0.00140148830133
15.516,-1.94408417257e-12,0.00140218737887
15.518,-1.89779645418e-12,0.00140288645641
15.52,-1.85150873578e-12,0.00140358553395
15.522,-1.80522101739e-12,0.00140428461148
15.524,-1.75893329899e-12,0.00140498368902
15.526,-1.7126455806e-12,0.00140568276656
15.528,-1.6663578622e-12,0.0014063818441
15.53,-1.62007014381e-12,0.00140708092163
15.532,-1.57378242541e-12,0.00140777999917
15.534,-1.52749470702e-12,0.00140847907671
15.536,-1.48120698863e-12,0.00140917815425
15.538,-1.43491927023e-12,0.00140987723178
15.54,-1.38863155184e-12,0.00141057630932
15.542,-1.34234383344e-12,0.00141127538686
15.544,-1.29605611505e-12,0.0014119744644
15.546,-1.24976839665e-12,0.00141267354193
15.548,-1.20348067826e-12,0.00141337261947
15.55,-1.15719295986e-12,0.00141407169701
15.552,-1.11090524147e-12,0.00141477077455
15.554,-1.06461752307e-12,0.00141546985208
15.556,-1.01832980468e-12,0.00141616892962
15.558,-9.72042086285e-13,0.00141686800716
15.56,-9.25754367891e-13,0.0014175670847
15.562,-8.79466649496e-13,0.00141826616223
15.564,-8.33178931102e-13,0.00141896523977
15.566,-7.86891212707e-13,0.00141966431731
15.568,-7.40603494313e-13,0.00142036339485
15.57,-6.94315775918e-13,0.00142106247238
15.572,-6.48028057523e-13,0.00142176154992
15.574,-6.01740339129e-13,0.00142246062746
15.576,-5.55452620734e-13,0.001423159705
15.578,-5.0916490234e-13,0.00142385878253
15.58,-4.62877183945e-13,0.00142455786007
15.582,-4.16589465551e-13,0.00142525693761
15.584,-3.70301747156e-13,0.00142595601515
15.586,-3.24014028762e-13,0.00142665509268
15.588,-2.77726310367e-13,0.00142735417022
15.59,-2.31438591972e-13,0.00142805324776
15.592,-1.85150873578e-13,0.0014287523253
15.594,-1.38863155183e-13,0.00142945140283
15.596,-9.25754367888e-14,0.00143015048037
15.598,-4.62877183942e-14,0.00143084955791
15.6,-0,0.00143154863545
15.602,-0,0.00143224640058
15.604,-0,0.0014329441657
15.606,-0,0.00143364193083
15.608,-0,0.00143433969596
15.61,-0,0.00143503746109
15.612,-0,0.00143573522622
15.614,-0,0.00143643299134
15.616,-0,0.00143713075647
15.618,-0,0.0014378285216
15.62,-0,0.00143852628673
15.622,-0,0.00143922405186
15.624,-0,0.00143992181698
15.626,-0,0.00144061958211
15.628,-0,0.00144131734724
15.63,-0,0.00144201511237
15.632,-0,0.0014427128775
15.634,-0,0.00144341064263
15.636,-0,0.00144410840775
15.638,-0,0.00144480617288
15.64,-0,0.00144550393801
15.642,-0,0.00144620170314
15.644,-0,0.00144689946827
15.646,-0,0.00144759723339
15.648,-0,0.00144829499852
15.65,-0,0.00144899276365
15.652,-0,0.00144969052878
15.654,-0,0.00145038829391
15.656,-0,0.00145108605904
15.658,-0,0.00145178382416
15.66,-0,0.00145248158929
15.662,-0,0.00145317935442
15.664,-0,0.00145387711955
15.666,-0,0.00145457488468
15.668,-0,0.0014552726498
15.67,-0,0.00145597041493
15.672,-0,0.00145666818006
15.674,-0,0.00145736594519
15.676,-0,0.00145806371032
15.678,-0,0.00145876147544
15.68,-0,0.00145945924057
15.682,-0,0.0014601570057
15.684,-0,0.00146085477083
15.686,-0,0.00146155253596
15.688,-0,0.00146225030109
15.69,-0,0.00146294806621
15.692,-0,0.00146364583134
15.694,-0,0.00146434359647
15.696,-0,0.0014650413616
15.698,-0,0.00146573912673
15.7,-0,0.00146643689185
15.702,-0,0.00146713465698
15.704,-0,0.00146783242211
15.706,-0,0.00146853018724
15.708,-0,0.00146922795237
15.71,-0,0.0014699257175
15.712,-0,0.00147062348262
15.714,-0,0.00147132124775
15.716,-0,0.00147201901288
15.718,-0,0.00147271677801
15.72,-0,0.00147341454314
15.722,-0,0.00147411230826
15.724,-0,0.00147481007339
15.726,-0,0.00147550783852
15.728,-0,0.00147620560365
15.73,-0,0.00147690336878
15.732,-0,0.0014776011339
15.734,-0,0.00147829889903
15.736,-0,0.00147899666416
15.738,-0,0.00147969442929
15.74,-0,0.00148039219442
15.742,-0,0.00148108995955
15.744,-0,0.00148178772467
15.746,-0,0.0014824854898
15.748,-0,0.00148318325493
15.75,-0,0.00148388102006
15.752,-0,0.00148457878519
15.754,-0,0.00148527655031
15.756,-0,0.00148597431544
15.758,-0,0.00148667208057
15.76,-0,0.0014873698457
15.762,-0,0.00148806761083
15.764,-0,0.00148876537596
15.766,-0,0.00148946314108
15.768,-0,0.00149016090621
15.77,-0,0.00149085867134
15.772,-0,0.00149155643647
15.774,-0,0.0014922542016
15.776,-0,0.00149295196672
15.778,-0,0.00149364973185
15.78,-0,0.00149434749698
15.782,-0,0.00149504526211
15.784,-0,0.00149574302724
15.786,-0,0.00149644079236
15.788,-0,0.00149713855749
15.79,-0,0.00149783632262
15.792,-0,0.00149853408775
15.794,-0,0.00149923185288
15.796,-0,0.00149992961801
15.798,-0,0.00150062738313
15.8,-4.3167340204e-25,0.00150132514826
15.802,-6.94315775923e-14,0.00150202457958
15.804,-1.38863155184e-13,0.0015027240109
15.806,-2.08294732776e-13,0.00150342344222
15.808,-2.77726310368e-13,0.00150412287354
15.81,-3.4715788796e-13,0.00150482230486
15.812,-4.16589465551e-13,0.00150552173618
15.814,-4.86021043143e-13,0.0015062211675
15.816,-5.55452620735e-13,0.00150692059882
15.818,-6.24884198327e-13,0.00150762003014
15.82,-6.94315775919e-13,0.00150831946146
15.822,-7.63747353511e-13,0.00150901889278
15.824,-8.33178931102e-13,0.00150971832409
15.826,-9.02610508694e-13,0.00151041775541
15.828,-9.72042086286e-13,0.00151111718673
15.83,-1.04147366388e-12,0.00151181661805
15.832,-1.11090524147e-12,0.00151251604937
15.834,-1.18033681906e-12,0.00151321548069
15.836,-1.24976839665e-12,0.00151391491201
15.838,-1.31919997425e-12,0.00151461434333
15.84,-1.38863155184e-12,0.00151531377465
15.842,-1.45806312943e-12,0.00151601320597
15.844,-1.52749470702e-12,0.00151671263729
15.846,-1.59692628461e-12,0.00151741206861
15.848,-1.6663578622e-12,0.00151811149993
15.85,-1.7357894398e-12,0.00151881093125
