freq_GHz,k_star_bare_rad_theoretical
0.7220000000000005,8.717138715160985e-07
0.7240000000000005,8.335208875314554e-07
0.7260000000000004,9.829974324596091e-07
0.7280000000000004,1.10402919359983e-06
0.7300000000000004,1.0239221920286395e-06
0.7320000000000004,8.715575051986349e-07
0.7340000000000004,8.817938379791779e-07
0.7360000000000004,1.0492657130959857e-06
0.7380000000000004,1.13033864238693e-06
0.7400000000000004,1.0130296943843334e-06
0.7420000000000004,8.809781704005593e-07
0.7440000000000004,9.394234244779198e-07
0.7460000000000004,1.110600358213143e-06
0.7480000000000004,1.1452325363375468e-06
0.7500000000000004,1.001420751655345e-06
0.7520000000000004,9.016211529209658e-07
0.7540000000000004,1.0038144176308453e-06
0.7560000000000004,1.1640669937314219e-06
0.7580000000000005,1.1498947651688435e-06
0.7600000000000005,9.924986997507726e-07
0.7620000000000005,9.341853011157752e-07
0.7640000000000005,1.0717629012352986e-06
0.7660000000000005,1.2074621287974999e-06
0.7680000000000005,1.1463881647516896e-06
0.7700000000000005,9.894590911252096e-07
0.7720000000000005,9.783445468923221e-07
0.7740000000000005,1.1397481356322653e-06
0.7760000000000005,1.2395017539926223e-06
0.7780000000000005,1.137469534009776e-06
0.7800000000000005,9.950246340865998e-07
0.7820000000000005,1.0327576221522833e-06
0.7840000000000005,1.2042585713009646e-06
0.7860000000000005,1.2599199893026033e-06
0.7880000000000005,1.1263547284928385e-06
0.7900000000000005,1.0112122635890647e-06
0.7920000000000005,1.095171580190596e-06
0.7940000000000005,1.2621169788529576e-06
0.7960000000000005,1.2694740704217305e-06
0.7980000000000005,1.116452425340038e-06
0.8000000000000005,1.03915100159533e-06
0.8020000000000005,1.1626149188865079e-06
0.8040000000000005,1.3107697937938395e-06
0.8060000000000005,1.269861638355206e-06
0.8080000000000005,1.1110850701443256e-06
0.8100000000000005,1.0789683751542128e-06
0.8120000000000005,1.2316648552324755e-06
0.8140000000000005,1.348511340442185e-06
0.8160000000000005,1.263563219926038e-06
0.8180000000000005,1.1132153429436326e-06
0.8200000000000005,1.1297602451514413e-06
0.8220000000000005,1.2987627743543673e-06
