pump_GHz,signal_GHz,gain_db
10.899999999999999,5.200000000000003,15.474990967196824
10.899999999999999,5.3000000000000025,15.288820837483026
10.899999999999999,5.400000000000003,15.045616364806357
10.899999999999999,5.5000000000000036,14.717863673639746
10.899999999999999,5.600000000000003,14.344207644879694
10.899999999999999,5.700000000000003,13.893699188308338
10.899999999999999,5.800000000000003,13.382001789994991
10.899999999999999,5.900000000000004,12.802476964645928
10.899999999999999,6.0000000000000036,12.175922739837322
10.899999999999999,6.100000000000003,11.47867126561649
10.899999999999999,6.200000000000004,10.71666359264862
10.899999999999999,6.300000000000004,9.891927692340799
10.899999999999999,6.400000000000004,8.99757616829031
10.899999999999999,6.5000000000000036,8.063882446352725
10.899999999999999,6.600000000000004,7.068955334800822
10.899999999999999,6.700000000000005,6.037832715791284
10.899999999999999,6.800000000000004,4.963823046272821
10.899999999999999,6.900000000000004,3.8797070714937765
10.899999999999999,7.000000000000004,2.818361932723843
10.899999999999999,7.100000000000005,1.821017852482382
10.899999999999999,7.200000000000005,0.9539591665425924
10.899999999999999,7.300000000000004,0.3153629708272494
10.899999999999999,7.400000000000005,0.01166259234024839
10.899999999999999,7.500000000000005,0.13763862870754162
10.899999999999999,7.600000000000005,0.7369641963197476
10.899999999999999,7.700000000000005,1.7889502638267025
10.899999999999999,7.800000000000005,3.228234161811641
10.899999999999999,7.900000000000006,4.966874003639193
10.899999999999999,8.000000000000005,6.9421732902199595
10.899999999999999,8.100000000000005,9.113167951342243
10.899999999999999,8.200000000000006,11.445444414731124
10.899999999999999,8.300000000000006,13.923955983634059
10.899999999999999,8.400000000000006,16.533339063630372
10.899999999999999,8.500000000000005,19.268424994217405
10.899999999999999,8.600000000000005,22.12946277943218
10.899999999999999,8.700000000000006,25.12222962128159
10.899999999999999,8.800000000000006,28.240692241782867
10.899999999999999,8.900000000000006,31.4747344764333
10.899999999999999,9.000000000000007,34.78580642784043
10.899999999999999,9.100000000000007,38.086894584282156
10.899999999999999,9.200000000000006,41.157652967616286
10.899999999999999,9.300000000000006,43.51213364750062
10.899999999999999,9.400000000000006,44.39902375526822
10.899999999999999,9.500000000000007,43.23503164283491
10.899999999999999,9.600000000000007,40.21198242688832
10.899999999999999,9.700000000000006,35.98558219522196
10.899999999999999,9.800000000000008,31.039374736986787
10.899999999999999,9.900000000000007,25.58244659213866
10.899999999999999,10.000000000000007,19.667505979192153
