pump_GHz,signal_GHz,gain_db
10.899999999999999,8.600000000000005,0.17167077626774466
10.899999999999999,8.700000000000006,0.23646216134724146
10.899999999999999,8.800000000000006,0.2772040731676769
10.899999999999999,8.900000000000006,0.27732961785516397
10.899999999999999,9.000000000000007,0.22998328321850597
10.899999999999999,9.100000000000007,0.14512693394443538
10.899999999999999,9.200000000000006,0.05339700917940401
10.899999999999999,9.300000000000006,0.0015703719085433943
10.899999999999999,9.400000000000006,0.02921281237412706
10.899999999999999,9.500000000000007,0.13427674470061562
10.899999999999999,9.600000000000007,0.256128236791536
10.899999999999999,9.700000000000006,0.3023176909246172
10.899999999999999,9.800000000000008,0.21631043190331153
10.899999999999999,9.900000000000007,0.0563140873227768
10.899999999999999,10.000000000000007,0.00990068844830401
10.999999999999998,2.0,0.03366864971631169
10.999999999999998,2.1,0.09344852741690515
10.999999999999998,2.2,0.15539721137670218
10.999999999999998,2.3000000000000003,0.19997934723329025
10.999999999999998,2.4000000000000004,0.2176192971573504
10.999999999999998,2.5000000000000004,0.20793509521048925
10.999999999999998,2.6000000000000005,0.17670771696618104
10.999999999999998,2.7000000000000006,0.1333275672107245
10.999999999999998,2.8000000000000007,0.08752359668321988
10.999999999999998,2.900000000000001,0.047267627788156866
10.999999999999998,3.000000000000001,0.018002472774823603
10.999999999999998,3.100000000000001,0.0025166327210906433
10.999999999999998,3.200000000000001,0.0009607418273913373
10.999999999999998,3.300000000000001,0.01140447540780061
10.999999999999998,3.4000000000000012,0.030950642816702862
10.999999999999998,3.5000000000000013,0.056484351193683016
10.999999999999998,3.6000000000000014,0.08490573040353026
10.999999999999998,3.7000000000000015,0.11331752888959445
10.999999999999998,3.8000000000000016,0.1395702267598012
10.999999999999998,3.9000000000000017,0.16243264284940467
10.999999999999998,4.000000000000002,0.1813273008897845
10.999999999999998,4.100000000000001,0.1961557713203303
10.999999999999998,4.200000000000002,0.20706013419123848
10.999999999999998,4.3000000000000025,0.21434204820825736
10.999999999999998,4.400000000000002,0.21850494307697926
10.999999999999998,4.500000000000002,0.2201585989964242
10.999999999999998,4.600000000000002,0.21989297933535865
10.999999999999998,4.700000000000003,0.21822292304889593
10.999999999999998,4.8000000000000025,0.21559122526885782
10.999999999999998,4.900000000000002,0.2124268248851133
10.999999999999998,5.000000000000003,0.20915469416316904
10.999999999999998,5.100000000000003,0.20617887562823092
10.999999999999998,5.200000000000003,0.20377655168860737
10.999999999999998,5.3000000000000025,0.20207291646414552
10.999999999999998,5.400000000000003,0.2010760452459841
10.999999999999998,5.5000000000000036,0.20075258262226117
10.999999999999998,5.600000000000003,0.20107686833281277
10.999999999999998,5.700000000000003,0.20207528930554264
10.999999999999998,5.800000000000003,0.20377917862998646
10.999999999999998,5.900000000000004,0.20618228346811923
10.999999999999998,6.0000000000000036,0.20915879784163421
10.999999999999998,6.100000000000003,0.2124310681409342
10.999999999999998,6.200000000000004,0.21559497593642768
10.999999999999998,6.300000000000004,0.21822646399766413
10.999999999999998,6.400000000000004,0.21989453808460904
10.999999999999998,6.5000000000000036,0.22015971999168618
10.999999999999998,6.600000000000004,0.21850361332953988
10.999999999999998,6.700000000000005,0.21433817639577998
10.999999999999998,6.800000000000004,0.2070514306934029
10.999999999999998,6.900000000000004,0.1961443347675085
10.999999999999998,7.000000000000004,0.1813052162889337
